Date,Country,City,Specie,count,min,max,median,variance
17-09-2021,BRAZIL,São Paulo,pm25,315,5,154,38,6203.34
03-06-2021,BRAZIL,São Paulo,pm25,393,13,180,93,16510
12-06-2021,BRAZIL,São Paulo,pm25,372,5,161,53,6154.26
08-07-2021,BRAZIL,São Paulo,pm25,376,5,161,59,4721.72
08-08-2021,BRAZIL,São Paulo,pm25,347,9,165,68,10703.5
21-11-2021,BRAZIL,São Paulo,pm25,359,5,102,46,4250.12
30-01-2021,BRAZIL,São Paulo,pm25,381,5,154,68,8244.1
10-03-2021,BRAZIL,São Paulo,pm25,310,5,117,38,4559.22
19-04-2021,BRAZIL,São Paulo,pm25,303,5,63,13,1798.63
14-09-2021,BRAZIL,São Paulo,pm25,347,9,174,95,7678.49
15-11-2021,BRAZIL,São Paulo,pm25,292,5,163,57,4441.58
17-11-2021,BRAZIL,São Paulo,pm25,341,5,142,68,6496.99
25-05-2021,BRAZIL,São Paulo,pm25,399,5,169,85,9899.09
26-05-2021,BRAZIL,São Paulo,pm25,404,5,167,89,10425.3
23-06-2021,BRAZIL,São Paulo,pm25,359,5,85,25,3349.88
26-09-2021,BRAZIL,São Paulo,pm25,313,5,175,78,4944.5
18-05-2021,BRAZIL,São Paulo,pm25,383,5,159,46,5361.77
11-08-2021,BRAZIL,São Paulo,pm25,342,5,222,53,30595.3
16-08-2021,BRAZIL,São Paulo,pm25,398,5,158,70,10628.1
12-11-2021,BRAZIL,São Paulo,pm25,307,5,68,25,2648.54
21-05-2021,BRAZIL,São Paulo,pm25,351,5,172,95,13849
28-06-2021,BRAZIL,São Paulo,pm25,314,5,158,68,13479.4
01-10-2021,BRAZIL,São Paulo,pm25,335,5,147,53,5887.27
02-11-2021,BRAZIL,São Paulo,pm25,311,5,129,25,2839.43
20-11-2021,BRAZIL,São Paulo,pm25,362,5,147,25,2733.14
05-12-2021,BRAZIL,São Paulo,pm25,359,5,119,50,4610.23
17-06-2021,BRAZIL,São Paulo,pm25,366,5,93,25,3576.87
28-07-2021,BRAZIL,São Paulo,pm25,335,5,137,25,4433.21
31-07-2021,BRAZIL,São Paulo,pm25,351,5,162,42,7240.82
22-06-2021,BRAZIL,São Paulo,pm25,364,5,142,42,6125.78
23-08-2021,BRAZIL,São Paulo,pm25,381,25,347,122,20380.6
19-09-2021,BRAZIL,São Paulo,pm25,337,17,153,85,6541.95
04-02-2021,BRAZIL,São Paulo,pm25,328,5,109,59,3530.08
09-03-2021,BRAZIL,São Paulo,pm25,299,5,327,42,8459.36
06-06-2021,BRAZIL,São Paulo,pm25,382,5,166,72,9417.48
10-07-2021,BRAZIL,São Paulo,pm25,382,13,174,78,7636.18
26-08-2021,BRAZIL,São Paulo,pm25,372,25,172,107,8040.19
18-09-2021,BRAZIL,São Paulo,pm25,349,9,132,65,4995.43
14-11-2021,BRAZIL,São Paulo,pm25,321,5,102,38,4251.07
26-01-2021,BRAZIL,São Paulo,pm25,356,5,129,53,4438.7
14-06-2021,BRAZIL,São Paulo,pm25,385,5,104,42,5047.59
27-06-2021,BRAZIL,São Paulo,pm25,358,5,173,65,12288.5
06-09-2021,BRAZIL,São Paulo,pm25,352,5,167,63,8111.02
07-12-2021,BRAZIL,São Paulo,pm25,212,5,70,25,2177.02
02-02-2021,BRAZIL,São Paulo,pm25,372,5,153,59,4743.94
11-05-2021,BRAZIL,São Paulo,pm25,357,5,155,68,6293.51
20-07-2021,BRAZIL,São Paulo,pm25,375,5,170,61,12336
15-04-2021,BRAZIL,São Paulo,pm25,347,5,107,38,4146.74
06-05-2021,BRAZIL,São Paulo,pm25,344,5,164,95,11351.4
07-05-2021,BRAZIL,São Paulo,pm25,322,5,139,17,4224.39
01-01-2021,BRAZIL,São Paulo,pm25,303,5,152,46,6063.44
22-03-2021,BRAZIL,São Paulo,pm25,321,9,162,65,7535.87
28-03-2021,BRAZIL,São Paulo,pm25,270,5,104,38,3572.07
07-08-2021,BRAZIL,São Paulo,pm25,353,9,151,65,5200.99
07-11-2021,BRAZIL,São Paulo,pm25,308,5,132,46,4532.27
26-02-2021,BRAZIL,São Paulo,pm25,355,5,162,50,4302.86
16-05-2021,BRAZIL,São Paulo,pm25,382,5,310,61,4602.21
07-07-2021,BRAZIL,São Paulo,pm25,372,5,124,46,3734.21
21-01-2021,BRAZIL,São Paulo,pm25,295,5,122,53,4173.6
08-04-2021,BRAZIL,São Paulo,pm25,332,5,217,25,6245.41
01-05-2021,BRAZIL,São Paulo,pm25,327,5,117,38,5504.72
09-06-2021,BRAZIL,São Paulo,pm25,406,5,107,46,5311.1
25-11-2021,BRAZIL,São Paulo,pm25,381,5,175,70,10883.3
29-12-2020,BRAZIL,São Paulo,pm25,287,5,93,30,3937.42
09-01-2021,BRAZIL,São Paulo,pm25,268,5,132,57,4186.42
19-01-2021,BRAZIL,São Paulo,pm25,329,5,142,38,5544.83
04-05-2021,BRAZIL,São Paulo,pm25,335,5,169,72,10917.1
17-08-2021,BRAZIL,São Paulo,pm25,385,5,171,68,11812.6
20-08-2021,BRAZIL,São Paulo,pm25,343,13,182,89,15912.7
04-09-2021,BRAZIL,São Paulo,pm25,351,5,170,80,14055.3
13-01-2021,BRAZIL,São Paulo,pm25,276,5,261,46,6041.73
27-01-2021,BRAZIL,São Paulo,pm25,346,5,153,55,5886.25
29-01-2021,BRAZIL,São Paulo,pm25,378,5,160,63,7508.81
13-09-2021,BRAZIL,São Paulo,pm25,305,13,165,82,7461.96
30-10-2021,BRAZIL,São Paulo,pm25,332,5,122,46,4569.3
04-12-2021,BRAZIL,São Paulo,pm25,373,5,104,38,4122.66
18-02-2021,BRAZIL,São Paulo,pm25,365,5,210,50,6805.46
12-05-2021,BRAZIL,São Paulo,pm25,359,5,129,46,6824.97
24-07-2021,BRAZIL,São Paulo,pm25,375,9,172,99,14727.5
11-06-2021,BRAZIL,São Paulo,pm25,388,5,119,46,3901.81
29-06-2021,BRAZIL,São Paulo,pm25,337,5,93,25,3880.74
23-07-2021,BRAZIL,São Paulo,pm25,379,17,162,85,8295.38
01-08-2021,BRAZIL,São Paulo,pm25,357,5,139,55,4574.78
19-08-2021,BRAZIL,São Paulo,pm25,354,9,184,97,13059
11-02-2021,BRAZIL,São Paulo,pm25,370,5,156,46,5385.53
20-02-2021,BRAZIL,São Paulo,pm25,330,5,117,53,3822.88
10-05-2021,BRAZIL,São Paulo,pm25,376,5,156,46,6438.22
26-11-2021,BRAZIL,São Paulo,pm25,364,5,154,50,8377.29
29-03-2021,BRAZIL,São Paulo,pm25,307,5,165,59,7037.02
09-07-2021,BRAZIL,São Paulo,pm25,372,9,122,65,3468.06
29-05-2021,BRAZIL,São Paulo,pm25,390,5,502,55,10694.7
31-05-2021,BRAZIL,São Paulo,pm25,370,5,114,46,4690.53
15-06-2021,BRAZIL,São Paulo,pm25,380,9,132,63,3762.72
03-09-2021,BRAZIL,São Paulo,pm25,371,5,152,68,7813.4
09-09-2021,BRAZIL,São Paulo,pm25,300,5,179,63,8681.28
04-04-2021,BRAZIL,São Paulo,pm25,301,5,89,25,2733.19
22-04-2021,BRAZIL,São Paulo,pm25,290,5,82,30,3208.99
17-05-2021,BRAZIL,São Paulo,pm25,368,5,160,65,6229.94
19-11-2021,BRAZIL,São Paulo,pm25,335,5,95,25,3780.82
05-09-2021,BRAZIL,São Paulo,pm25,351,5,160,68,7711.41
11-09-2021,BRAZIL,São Paulo,pm25,312,5,142,65,4308.66
24-09-2021,BRAZIL,São Paulo,pm25,338,5,152,59,7105.57
30-09-2021,BRAZIL,São Paulo,pm25,315,5,112,55,3774.3
05-11-2021,BRAZIL,São Paulo,pm25,328,5,165,65,7655.65
24-04-2021,BRAZIL,São Paulo,pm25,307,5,114,34,4413.62
25-07-2021,BRAZIL,São Paulo,pm25,347,5,259,97,23183.8
29-07-2021,BRAZIL,São Paulo,pm25,346,5,164,38,7638.44
28-11-2021,BRAZIL,São Paulo,pm25,306,9,158,61,6172.08
17-02-2021,BRAZIL,São Paulo,pm25,380,5,233,53,5788.21
20-04-2021,BRAZIL,São Paulo,pm25,312,5,107,21,2504.5
29-04-2021,BRAZIL,São Paulo,pm25,299,5,91,30,2954.87
18-11-2021,BRAZIL,São Paulo,pm25,358,5,158,59,5015.52
14-01-2021,BRAZIL,São Paulo,pm25,272,5,160,38,4959.39
30-06-2021,BRAZIL,São Paulo,pm25,318,5,160,42,7493.36
22-09-2021,BRAZIL,São Paulo,pm25,270,5,153,30,4117.66
28-12-2020,BRAZIL,São Paulo,pm25,286,5,129,30,3968.43
11-04-2021,BRAZIL,São Paulo,pm25,335,5,249,61,7915.65
03-05-2021,BRAZIL,São Paulo,pm25,333,5,149,74,7404.82
29-11-2021,BRAZIL,São Paulo,pm25,347,5,159,57,5272.31
01-03-2021,BRAZIL,São Paulo,pm25,293,5,114,50,5180.85
04-06-2021,BRAZIL,São Paulo,pm25,388,9,180,68,6364.09
10-06-2021,BRAZIL,São Paulo,pm25,405,5,117,65,3255.54
12-08-2021,BRAZIL,São Paulo,pm25,347,5,57,17,1429.92
05-03-2021,BRAZIL,São Paulo,pm25,316,5,117,30,2778.5
01-07-2021,BRAZIL,São Paulo,pm25,257,5,157,50,9757.38
04-07-2021,BRAZIL,São Paulo,pm25,378,5,95,53,2854.9
10-11-2021,BRAZIL,São Paulo,pm25,298,5,107,34,4715.5
18-01-2021,BRAZIL,São Paulo,pm25,267,5,93,30,4470.18
24-03-2021,BRAZIL,São Paulo,pm25,346,5,107,55,4127.99
26-03-2021,BRAZIL,São Paulo,pm25,338,5,144,59,7914.51
17-01-2021,BRAZIL,São Paulo,no2,178,0.5,21.5,4.6,188.94
02-02-2021,BRAZIL,São Paulo,no2,197,3.7,60,19.2,1406.95
13-02-2021,BRAZIL,São Paulo,no2,225,1,29.8,12.4,395.02
15-02-2021,BRAZIL,São Paulo,no2,237,2.3,32.5,11.5,423.3
01-06-2021,BRAZIL,São Paulo,no2,280,2.8,61.1,19.2,1218.23
13-09-2021,BRAZIL,São Paulo,no2,177,4.6,65.9,22,2278.03
20-09-2021,BRAZIL,São Paulo,no2,211,2.3,99.2,16,5502.33
16-04-2021,BRAZIL,São Paulo,no2,281,3.2,54.1,15.6,888.3
18-04-2021,BRAZIL,São Paulo,no2,277,0.5,25.2,5.5,299.44
25-09-2021,BRAZIL,São Paulo,no2,256,1.4,64.9,12.4,974.18
28-09-2021,BRAZIL,São Paulo,no2,237,0.5,75.6,22.4,2064.03
19-01-2021,BRAZIL,São Paulo,no2,205,0.5,46.7,7.8,386.74
13-05-2021,BRAZIL,São Paulo,no2,280,0.5,31.1,9.2,428.45
04-08-2021,BRAZIL,São Paulo,no2,279,1.4,40.7,11,717.28
29-09-2021,BRAZIL,São Paulo,no2,225,1,70.2,11.5,1658.12
13-01-2021,BRAZIL,São Paulo,no2,171,0.5,22.9,6.4,203.08
22-01-2021,BRAZIL,São Paulo,no2,188,1.4,84.2,10.1,1220.49
21-02-2021,BRAZIL,São Paulo,no2,238,0.5,33.4,4.2,285.06
28-04-2021,BRAZIL,São Paulo,no2,281,1.9,52,9.2,620.82
25-08-2021,BRAZIL,São Paulo,no2,257,1.9,96.5,36.2,4371.74
27-08-2021,BRAZIL,São Paulo,no2,256,0.5,38,8.3,661.56
01-11-2021,BRAZIL,São Paulo,no2,257,0.5,35.7,9.2,476.87
18-06-2021,BRAZIL,São Paulo,no2,255,2.8,59.5,15.1,806.65
07-11-2021,BRAZIL,São Paulo,no2,256,1.9,34.8,5.1,294.79
05-12-2021,BRAZIL,São Paulo,no2,267,1,33.4,6.4,370.38
01-02-2021,BRAZIL,São Paulo,no2,226,1.9,49.4,13.8,1163.06
04-02-2021,BRAZIL,São Paulo,no2,183,2.8,32.5,11.5,536.06
24-02-2021,BRAZIL,São Paulo,no2,279,2.8,64.3,18.3,1299.03
15-03-2021,BRAZIL,São Paulo,no2,292,1.9,56.8,11.9,827.94
23-03-2021,BRAZIL,São Paulo,no2,300,1.4,54.7,9.6,971.59
31-10-2021,BRAZIL,São Paulo,no2,275,1.4,32,9.2,252.25
17-03-2021,BRAZIL,São Paulo,no2,272,3.7,59.5,14.2,1020.77
13-04-2021,BRAZIL,São Paulo,no2,292,0.5,30.2,6,377.99
24-08-2021,BRAZIL,São Paulo,no2,257,0.5,96.5,33,4277.55
27-09-2021,BRAZIL,São Paulo,no2,243,4.2,78.3,24.7,2083.98
24-11-2021,BRAZIL,São Paulo,no2,245,0.5,45.7,8.3,828.6
14-01-2021,BRAZIL,São Paulo,no2,183,0.5,38.9,7.4,403.15
06-04-2021,BRAZIL,São Paulo,no2,278,2.3,43,11.9,541.44
14-07-2021,BRAZIL,São Paulo,no2,277,0.5,82,28.8,3206.1
23-07-2021,BRAZIL,São Paulo,no2,280,2.8,89,22,2566.72
24-09-2021,BRAZIL,São Paulo,no2,256,1.9,68.6,12.4,1029.98
02-11-2021,BRAZIL,São Paulo,no2,250,1.9,25.2,4.6,273.66
14-11-2021,BRAZIL,São Paulo,no2,253,1.9,30.7,6,311.21
09-03-2021,BRAZIL,São Paulo,no2,289,2.3,44.4,12.4,498.62
16-05-2021,BRAZIL,São Paulo,no2,280,2.3,38.9,8.3,324.27
23-08-2021,BRAZIL,São Paulo,no2,263,1.9,79.9,27.9,3466.66
27-11-2021,BRAZIL,São Paulo,no2,199,1.4,43.5,6.9,544.5
22-09-2021,BRAZIL,São Paulo,no2,203,0.5,38.9,8.3,697.05
01-01-2021,BRAZIL,São Paulo,no2,194,0.5,21.5,4.6,148.63
27-02-2021,BRAZIL,São Paulo,no2,258,2.3,34.8,9.2,355.76
11-05-2021,BRAZIL,São Paulo,no2,300,3.2,48.9,17.9,801.71
20-07-2021,BRAZIL,São Paulo,no2,278,3.2,51.4,19.2,811.11
11-08-2021,BRAZIL,São Paulo,no2,254,0.5,101.6,9.2,2744.23
09-09-2021,BRAZIL,São Paulo,no2,187,1.9,67.5,16.5,1378.87
12-09-2021,BRAZIL,São Paulo,no2,166,2.8,50.4,14.7,662.44
14-02-2021,BRAZIL,São Paulo,no2,235,1.4,24.3,7.4,242.2
20-04-2021,BRAZIL,São Paulo,no2,294,1,31.1,6.9,306.38
21-04-2021,BRAZIL,São Paulo,no2,195,0.5,21.5,4.6,202.31
05-07-2021,BRAZIL,São Paulo,no2,256,1.4,46.7,13.3,920.69
30-08-2021,BRAZIL,São Paulo,no2,233,1,34.8,7.8,569.08
16-11-2021,BRAZIL,São Paulo,no2,245,3.2,68.1,17,1359.43
02-03-2021,BRAZIL,São Paulo,no2,272,2.8,48,13.3,687.85
05-04-2021,BRAZIL,São Paulo,no2,273,0.5,31.1,6.9,306.65
11-06-2021,BRAZIL,São Paulo,no2,253,4.6,33.9,15.1,395.68
23-06-2021,BRAZIL,São Paulo,no2,256,0.5,32,11,552.77
19-11-2021,BRAZIL,São Paulo,no2,253,1.9,37.5,11.5,557.24
22-11-2021,BRAZIL,São Paulo,no2,264,1,64.9,15.1,1601.15
31-12-2020,BRAZIL,São Paulo,no2,186,1.9,22.9,6.9,232.51
16-01-2021,BRAZIL,São Paulo,no2,178,2.8,24.7,9.6,267.7
17-04-2021,BRAZIL,São Paulo,no2,279,2.8,40.3,12.4,525.55
04-06-2021,BRAZIL,São Paulo,no2,278,1.4,62.7,17.9,1782.35
29-07-2021,BRAZIL,São Paulo,no2,277,1.4,43,12.8,622.15
31-07-2021,BRAZIL,São Paulo,no2,258,2.8,39.4,9.6,435.87
28-03-2021,BRAZIL,São Paulo,no2,257,1,29.8,6,306.88
31-05-2021,BRAZIL,São Paulo,no2,280,6,41.6,16,354.97
10-06-2021,BRAZIL,São Paulo,no2,255,2.8,45.7,18.3,760.78
12-06-2021,BRAZIL,São Paulo,no2,249,4.6,35.7,12.8,493.13
01-07-2021,BRAZIL,São Paulo,no2,197,3.2,34.8,13.8,570.51
12-08-2021,BRAZIL,São Paulo,no2,263,1.4,36.6,9.2,516.69
17-08-2021,BRAZIL,São Paulo,no2,280,0.5,88.5,24.3,3816.89
07-01-2021,BRAZIL,São Paulo,no2,172,1.9,37.5,10.1,626.39
09-01-2021,BRAZIL,São Paulo,no2,194,2.3,28.8,6.4,286.4
25-03-2021,BRAZIL,São Paulo,no2,304,1,50.4,8.7,813.73
09-05-2021,BRAZIL,São Paulo,no2,299,1,27.9,5.5,208.87
08-08-2021,BRAZIL,São Paulo,no2,257,1.4,43.5,11.9,601.93
07-12-2021,BRAZIL,São Paulo,no2,153,0.5,33.4,7.8,426.6
28-12-2020,BRAZIL,São Paulo,no2,196,1.9,40.7,11,832.53
10-04-2021,BRAZIL,São Paulo,no2,263,0.5,50.9,10.1,675.66
01-12-2021,BRAZIL,São Paulo,no2,241,0.5,52,11.9,853.09
23-01-2021,BRAZIL,São Paulo,no2,240,2.8,40.7,9.6,479.55
04-04-2021,BRAZIL,São Paulo,no2,264,1,22,4.2,136.59
28-05-2021,BRAZIL,São Paulo,no2,279,2.8,70.2,22.9,1538.87
07-06-2021,BRAZIL,São Paulo,no2,269,0.5,43,12.4,675.32
26-09-2021,BRAZIL,São Paulo,no2,246,1,48.5,11,655.32
09-11-2021,BRAZIL,São Paulo,no2,257,1.4,37.5,9.6,558.29
30-05-2021,BRAZIL,São Paulo,no2,281,1.4,36.2,11,542.9
16-07-2021,BRAZIL,São Paulo,no2,279,1.9,74.5,15.1,1637.52
30-10-2021,BRAZIL,São Paulo,no2,278,2.8,39.4,7.4,400.6
03-05-2021,BRAZIL,São Paulo,no2,289,1.9,54.7,16.5,693.52
09-06-2021,BRAZIL,São Paulo,no2,256,2.8,43.9,16,699.2
10-07-2021,BRAZIL,São Paulo,no2,234,1,63.2,19.7,1895.38
12-01-2021,BRAZIL,São Paulo,no2,163,1.9,40.7,12.4,539.53
11-03-2021,BRAZIL,São Paulo,no2,285,0.5,44.4,14.7,1290.16
12-03-2021,BRAZIL,São Paulo,no2,294,0.5,54.7,12.4,1014.59
12-07-2021,BRAZIL,São Paulo,no2,275,1.4,69.7,24.7,1582.46
04-09-2021,BRAZIL,São Paulo,no2,215,2.3,74.5,16,2595.38
15-09-2021,BRAZIL,São Paulo,no2,219,1.4,50.9,10.6,934.7
06-12-2021,BRAZIL,São Paulo,no2,254,0.5,43.5,8.7,759.91
08-02-2021,BRAZIL,São Paulo,no2,202,0.5,32,6,294.86
19-02-2021,BRAZIL,São Paulo,no2,276,3.7,56.8,9.6,883.83
05-06-2021,BRAZIL,São Paulo,no2,280,1.4,49.4,15.6,1190.38
13-07-2021,BRAZIL,São Paulo,no2,277,0.5,63.8,24.3,2025.45
29-10-2021,BRAZIL,São Paulo,no2,23,5.5,11.5,9.6,21.9
10-01-2021,BRAZIL,São Paulo,no2,173,2.3,16.5,5.1,82.28
21-01-2021,BRAZIL,São Paulo,no2,255,1.4,50.4,8.7,805.77
03-07-2021,BRAZIL,São Paulo,no2,250,0.5,70.8,19.2,1821.12
26-07-2021,BRAZIL,São Paulo,no2,278,1,73.4,28.8,2465.82
03-10-2021,BRAZIL,São Paulo,no2,40,10.6,30.7,22,241.84
06-03-2021,BRAZIL,São Paulo,no2,286,2.3,26.1,7.8,205.6
15-06-2021,BRAZIL,São Paulo,no2,256,2.3,50.9,16.5,974.69
11-07-2021,BRAZIL,São Paulo,no2,276,2.3,49.9,19.7,1170.68
11-01-2021,BRAZIL,São Paulo,no2,168,1.4,34.8,9.2,336.06
27-06-2021,BRAZIL,São Paulo,no2,252,1.4,46.2,12.8,1199.79
06-08-2021,BRAZIL,São Paulo,no2,257,3.7,46.2,13.8,496.01
07-09-2021,BRAZIL,São Paulo,no2,233,1.4,30.2,6.4,366.39
18-09-2021,BRAZIL,São Paulo,no2,224,3.2,39.8,12.4,779.75
09-07-2021,BRAZIL,São Paulo,no2,256,3.2,40.7,12.8,691.95
27-01-2021,BRAZIL,São Paulo,no2,229,3.2,38.4,15.6,885.77
18-02-2021,BRAZIL,São Paulo,no2,251,2.3,38.9,12.8,706.07
21-03-2021,BRAZIL,São Paulo,no2,261,1,43,7.8,536.83
15-04-2021,BRAZIL,São Paulo,no2,299,0.5,36.2,8.3,421.92
18-05-2021,BRAZIL,São Paulo,no2,276,1.4,43.5,10.1,658.86
16-06-2021,BRAZIL,São Paulo,no2,256,1,37.1,9.2,534.11
04-07-2021,BRAZIL,São Paulo,no2,255,0.5,36.6,6.4,356.51
28-08-2021,BRAZIL,São Paulo,no2,243,0.5,41.2,10.1,728.52
11-09-2021,BRAZIL,São Paulo,no2,188,4.6,43,22,696.02
20-11-2021,BRAZIL,São Paulo,no2,257,1,31.1,6.4,374.01
07-02-2021,BRAZIL,São Paulo,no2,181,0.5,19.7,3.7,129.9
07-03-2021,BRAZIL,São Paulo,no2,276,2.8,26.1,7.4,220.64
08-03-2021,BRAZIL,São Paulo,no2,274,1.4,65.4,10.6,619.53
03-11-2021,BRAZIL,São Paulo,no2,255,1,40.3,7.8,556.42
05-11-2021,BRAZIL,São Paulo,no2,256,2.3,59.5,12.8,832.53
04-01-2021,BRAZIL,São Paulo,no2,184,0.5,43.5,8.3,622.23
15-01-2021,BRAZIL,São Paulo,no2,184,1.4,41.2,16.5,787.55
01-05-2021,BRAZIL,São Paulo,no2,276,2.3,34.8,7.8,294.01
07-05-2021,BRAZIL,São Paulo,no2,300,0.5,31.1,7.8,358.84
15-07-2021,BRAZIL,São Paulo,no2,279,4.2,94.9,28.4,3040.32
02-10-2021,BRAZIL,São Paulo,no2,224,1.9,45.7,20.6,774.59
28-11-2021,BRAZIL,São Paulo,no2,185,0.5,35.7,9.6,728.62
03-06-2021,BRAZIL,São Paulo,no2,279,1,72.4,21.5,2416.79
24-06-2021,BRAZIL,São Paulo,no2,256,1.9,50.9,15.6,1481.03
01-10-2021,BRAZIL,São Paulo,no2,233,3.2,45.7,17.9,1342.32
21-11-2021,BRAZIL,São Paulo,no2,254,1,29.3,5.5,292.79
02-12-2021,BRAZIL,São Paulo,no2,255,1.4,43.9,9.2,745.15
03-01-2021,BRAZIL,São Paulo,no2,177,0.5,22.9,3.7,130
06-01-2021,BRAZIL,São Paulo,no2,185,2.3,41.2,14.7,959.35
10-02-2021,BRAZIL,São Paulo,no2,208,1.9,43.5,7.8,615.9
26-06-2021,BRAZIL,São Paulo,no2,254,0.5,54.7,21.5,1189.73
24-07-2021,BRAZIL,São Paulo,no2,280,1,92.7,24.3,2240.05
20-02-2021,BRAZIL,São Paulo,no2,261,1.4,37.5,6,483.54
11-04-2021,BRAZIL,São Paulo,no2,273,2.3,50.9,13.3,1013.74
10-05-2021,BRAZIL,São Paulo,no2,300,0.5,56.3,11.9,862.59
20-05-2021,BRAZIL,São Paulo,no2,279,3.2,71.8,26.1,2037.45
08-06-2021,BRAZIL,São Paulo,no2,256,1,40.3,12.4,676.1
06-07-2021,BRAZIL,São Paulo,no2,254,3.2,51.4,11.9,770.42
21-07-2021,BRAZIL,São Paulo,no2,280,4.6,93.8,25.2,2640.35
10-08-2021,BRAZIL,São Paulo,no2,255,1,100.9,29.8,4132.88
10-11-2021,BRAZIL,São Paulo,no2,243,1.9,44.8,8.7,600.8
22-03-2021,BRAZIL,São Paulo,no2,269,1.9,45.3,11.9,862.24
08-05-2021,BRAZIL,São Paulo,no2,302,1.4,29.8,6.9,257.03
06-06-2021,BRAZIL,São Paulo,no2,278,1,47.1,13.8,709.93
30-07-2021,BRAZIL,São Paulo,no2,280,2.8,39.4,12.8,570.36
05-08-2021,BRAZIL,São Paulo,no2,280,2.8,40.3,11.9,681.91
23-09-2021,BRAZIL,São Paulo,no2,248,1.4,36.2,8.3,553.19
30-01-2021,BRAZIL,São Paulo,no2,237,0.5,50.9,14.7,1181.72
04-03-2021,BRAZIL,São Paulo,no2,273,3.7,39.4,16.5,642.25
22-04-2021,BRAZIL,São Paulo,no2,297,1,30.7,7.4,367.45
29-06-2021,BRAZIL,São Paulo,no2,256,1,33.9,14.2,556.95
02-07-2021,BRAZIL,São Paulo,no2,245,1.4,65.9,22,2127.99
13-11-2021,BRAZIL,São Paulo,no2,252,0.5,32,6,372.12
03-03-2021,BRAZIL,São Paulo,no2,270,3.2,45.3,12.8,592.96
19-03-2021,BRAZIL,São Paulo,no2,267,2.8,57.3,13.3,1110.82
05-05-2021,BRAZIL,São Paulo,no2,288,3.2,76.1,25.6,2090.42
19-05-2021,BRAZIL,São Paulo,no2,256,2.3,57.9,21.5,1821.18
21-09-2021,BRAZIL,São Paulo,no2,214,0.5,94.4,23.8,3544.21
06-11-2021,BRAZIL,São Paulo,no2,257,1.9,50.9,10.6,718.43
23-02-2021,BRAZIL,São Paulo,no2,289,2.8,51.4,12.8,886.16
25-06-2021,BRAZIL,São Paulo,no2,235,1.9,80.4,28.4,2260.53
16-09-2021,BRAZIL,São Paulo,no2,196,0.5,36.6,9.2,577.58
26-11-2021,BRAZIL,São Paulo,no2,229,1.4,61.6,14.7,1200.03
03-02-2021,BRAZIL,São Paulo,no2,196,2.8,60.6,16,1279.75
14-06-2021,BRAZIL,São Paulo,no2,256,1.4,40.3,13.3,713.47
23-11-2021,BRAZIL,São Paulo,no2,209,0.5,80.9,21.5,2957.67
25-02-2021,BRAZIL,São Paulo,no2,281,4.2,42.5,12.4,745.14
26-04-2021,BRAZIL,São Paulo,no2,295,1.4,44.4,11.9,597.64
02-06-2021,BRAZIL,São Paulo,no2,279,1.9,86.3,24.7,2516.29
17-07-2021,BRAZIL,São Paulo,no2,280,0.5,50.4,17.4,1306.08
14-03-2021,BRAZIL,São Paulo,no2,298,0.5,38,6,256.62
15-05-2021,BRAZIL,São Paulo,no2,280,2.8,37.1,11,394.27
13-08-2021,BRAZIL,São Paulo,no2,280,1.4,40.7,13.3,574.36
18-01-2021,BRAZIL,São Paulo,no2,168,1,40.7,9.2,639.6
28-07-2021,BRAZIL,São Paulo,no2,275,0.5,44.8,12.4,650.13
19-04-2021,BRAZIL,São Paulo,no2,264,0.5,27.9,6,298.17
12-11-2021,BRAZIL,São Paulo,no2,254,1,30.2,7.4,402.52
09-02-2021,BRAZIL,São Paulo,no2,202,1.9,32,6.9,342.28
29-03-2021,BRAZIL,São Paulo,no2,286,1,40.3,15.1,695.52
29-04-2021,BRAZIL,São Paulo,no2,275,0.5,33.9,7.4,494.43
18-08-2021,BRAZIL,São Paulo,no2,277,1,93.8,30.2,3820.34
19-09-2021,BRAZIL,São Paulo,no2,211,0.5,45.3,14.2,999.49
02-01-2021,BRAZIL,São Paulo,no2,187,0.5,23.4,4.2,218.92
26-02-2021,BRAZIL,São Paulo,no2,274,1.9,42.5,13.3,696.62
03-04-2021,BRAZIL,São Paulo,no2,271,1,35.7,6.4,277.86
21-08-2021,BRAZIL,São Paulo,no2,280,3.2,100.7,28.8,3990.36
16-03-2021,BRAZIL,São Paulo,no2,285,0.5,51.4,11.9,793.14
14-05-2021,BRAZIL,São Paulo,no2,280,2.3,37.5,10.1,454.3
20-01-2021,BRAZIL,São Paulo,no2,209,0.5,44.8,7.8,545.34
20-03-2021,BRAZIL,São Paulo,no2,251,2.3,36.6,7.8,370.91
02-05-2021,BRAZIL,São Paulo,no2,277,2.3,39.8,7.4,478.08
22-08-2021,BRAZIL,São Paulo,no2,264,0.5,60.6,17.4,2155.85
22-06-2021,BRAZIL,São Paulo,no2,253,3.7,45.7,15.6,647.07
07-08-2021,BRAZIL,São Paulo,no2,256,1.9,44.8,14.2,407.14
02-09-2021,BRAZIL,São Paulo,no2,248,1.9,88.5,16,1421.05
14-08-2021,BRAZIL,São Paulo,no2,278,1.9,37.1,11.9,508.9
24-01-2021,BRAZIL,São Paulo,no2,252,2.3,29.8,7.4,253.98
29-01-2021,BRAZIL,São Paulo,no2,246,2.8,56.8,20.6,1500.58
09-04-2021,BRAZIL,São Paulo,no2,268,3.2,89.5,13.8,1116.02
